type,n,min_us,max_us,mean_us,median_us,stddev_us
0,22000,6598,7175,6803.222,6656,232.358
0,22100,6622,6853,6669.889,6646,70.752
0,22200,6628,7186,6776.333,6737,169.258
0,22300,6691,7333,6839.000,6742,206.067
0,22400,6695,7149,6940.111,6925,135.321
0,22500,6768,7476,6896.889,6803,225.049
0,22600,6965,7280,7038.222,7010,94.444
0,22700,6843,7105,6952.333,6914,85.843
0,22800,6883,7189,6989.889,6928,109.637
0,22900,6905,7761,7234.667,7157,299.034
0,23000,6992,7629,7224.222,7166,199.930
0,23100,7038,7168,7091.111,7085,49.640
0,23200,7091,7358,7215.889,7222,86.899
0,23300,7260,7923,7508.111,7518,250.961
0,23400,7291,7634,7417.333,7342,137.511
0,23500,7207,7486,7293.889,7246,100.476
0,23600,7183,7569,7324.111,7296,124.724
0,23700,7237,7741,7370.222,7314,163.296
0,23800,7275,7584,7374.111,7313,126.418
0,23900,7302,7992,7499.444,7342,243.380
0,24000,7541,7626,7568.111,7564,25.891
0,24100,7377,7613,7450.556,7417,88.444
0,24200,7426,8560,7802.111,7699,367.562
0,24300,7503,7842,7603.333,7572,112.762
0,24400,7529,7857,7654.778,7619,108.268
0,24500,7565,7856,7645.111,7613,90.389
0,24600,7630,7910,7788.222,7824,100.881
0,24700,7662,8341,7921.000,7917,232.000
0,24800,7704,8472,7889.667,7787,243.613
0,24900,7747,8434,7904.778,7776,219.359
0,25000,7773,8377,8068.778,8077,249.391
0,25100,7816,8322,7995.889,7936,163.864
0,25200,8059,8363,8136.111,8103,95.448
0,25300,8085,8372,8161.444,8139,92.228
0,25400,7963,8543,8238.667,8209,209.828
0,25500,8202,8496,8299.889,8242,111.952
0,25600,8229,8560,8405.556,8492,137.118
0,25700,8078,8594,8250.667,8141,171.619
0,25800,7905,8459,8038.556,7980,168.431
0,25900,7822,8813,8200.333,8107,349.279
0,26000,7707,8816,8018.667,7855,418.989
0,26100,7503,8203,7730.444,7567,260.216
0,26200,7532,8066,7634.000,7577,167.472
0,26300,7594,8114,7733.556,7642,178.773
0,26400,7609,8130,7728.333,7671,162.428
0,26500,7872,8283,7964.333,7899,133.284
0,26600,7687,8139,7913.778,7960,145.372
0,26700,7720,7971,7808.778,7743,109.499
0,26800,7750,8313,7968.444,8010,190.571
0,26900,7824,8431,8021.889,7956,206.680
0,27000,7818,8194,7952.778,7892,123.120
0,27100,7871,8415,8115.444,8111,183.823
0,27200,7891,8552,8101.333,8106,206.791
0,27300,7906,7977,7939.444,7927,26.796
0,27400,7927,8053,7965.111,7946,40.655
0,27500,8008,8493,8126.556,8042,163.573
0,27600,8048,8648,8283.889,8284,225.874
0,27700,8154,8665,8321.000,8300,152.935
0,27800,8125,8605,8328.778,8312,170.345
0,27900,8133,9058,8347.778,8217,300.986
0,28000,8178,8675,8414.889,8411,162.703
0,28100,8241,8655,8441.889,8449,146.041
0,28200,8248,8580,8361.667,8314,109.987
0,28300,8301,8902,8610.778,8545,187.439
0,28400,8520,9091,8701.667,8653,189.772
0,28500,8350,9374,8620.222,8466,363.867
0,28600,8335,8628,8437.778,8410,89.468
0,28700,8444,8704,8543.667,8499,106.887
0,28800,8440,8960,8542.889,8495,158.934
0,28900,8702,9461,8861.000,8730,270.113
0,29000,8683,10052,8915.111,8773,429.818
0,29100,8569,9041,8771.111,8712,179.872
0,29200,8857,9395,9027.333,8930,195.810
0,29300,8608,9239,8778.889,8681,202.690
0,29400,8700,9080,8862.000,8821,136.119
0,29500,8867,9432,9045.111,8987,181.478
0,29600,8736,9531,8933.778,8814,271.565
0,29700,8812,9287,8966.222,8899,161.075
0,29800,8820,9271,8928.111,8870,151.596
0,29900,8798,9407,8990.333,8899,202.592
0,30000,8881,9165,8999.000,8936,112.663
1,500,96,103,100.000,100,1.803
1,600,140,142,140.778,141,0.667
1,700,176,184,181.444,182,2.297
1,800,220,235,227.778,232,5.932
1,900,168,178,172.778,171,3.930
1,1000,203,218,211.778,213,5.761
1,1100,250,254,251.556,251,1.236
1,1200,285,295,292.222,293,3.232
1,1300,319,341,328.889,326,8.373
1,1400,360,508,394.222,367,54.516
1,1500,413,435,431.333,433,6.946
1,1600,462,490,471.333,465,11.864
1,1700,331,355,342.000,339,9.887
1,1800,367,384,379.111,382,6.716
1,1900,397,421,412.444,417,9.825
1,2000,433,459,450.444,457,10.760
1,2100,474,500,492.000,496,8.201
1,2200,509,537,530.778,533,8.438
1,2300,541,559,549.111,549,5.372
1,2400,602,825,691.556,639,97.101
1,2500,617,650,629.111,620,15.202
1,2600,659,951,775.667,712,122.626
1,2700,718,725,722.556,724,2.455
1,2800,770,816,792.000,805,19.723
1,2900,812,855,824.333,822,12.268
1,3000,865,904,872.222,869,12.101
1,3100,904,974,930.667,922,22.489
1,3200,970,1005,977.111,972,11.196
1,3300,676,718,687.667,681,13.153
1,3400,698,784,731.778,718,28.336
1,3500,728,759,738.333,735,11.705
1,3600,752,772,759.889,760,5.883
1,3700,790,826,809.000,817,16.332
1,3800,821,863,835.556,830,15.868
1,3900,861,876,867.222,867,5.239
1,4000,906,943,935.333,939,11.214
1,4100,945,998,960.556,949,20.917
1,4200,970,1063,1017.556,1008,38.357
1,4300,1007,1062,1017.333,1012,17.154
1,4400,1043,1486,1123.889,1092,138.392
1,4500,1088,1151,1136.333,1140,18.507
1,4600,1176,1597,1323.222,1185,192.330
1,4700,1157,1255,1209.111,1235,38.780
1,4800,1213,1421,1249.778,1216,68.200
1,4900,1255,1320,1276.333,1267,25.264
1,5000,1295,1357,1311.222,1306,19.104
1,5100,1341,1352,1346.778,1348,4.024
1,5200,1380,1401,1389.444,1389,7.020
1,5300,1429,1511,1446.889,1437,25.920
1,5400,1480,1586,1520.000,1493,41.131
1,5500,1530,1595,1560.444,1544,28.588
1,5600,1568,1900,1627.889,1576,106.797
1,5700,1615,1690,1636.000,1629,21.645
1,5800,1666,1746,1683.333,1677,24.192
1,5900,1703,1756,1725.111,1721,14.573
1,6000,1764,1778,1771.333,1772,3.841
1,6100,1814,2282,1898.111,1842,149.424
1,6200,1913,2201,1957.556,1922,92.708
1,6300,1981,1995,1987.333,1986,4.899
1,6400,2032,2136,2057.778,2043,35.496
1,6500,1558,1575,1564.889,1566,6.009
1,6600,1442,1473,1455.889,1459,9.765
1,6700,1491,1553,1518.556,1499,28.461
1,6800,1491,1592,1529.111,1527,34.869
1,6900,1513,1537,1525.667,1526,8.846
1,7000,1544,2116,1635.778,1557,182.582
1,7100,1584,2005,1699.111,1646,134.949
1,7200,1615,1684,1629.000,1622,20.940
1,7300,1643,1666,1655.000,1655,6.745
1,7400,1696,1770,1720.889,1699,31.490
1,7500,1715,1798,1740.778,1730,32.576
1,7600,1747,1840,1772.333,1757,36.163
1,7700,1786,1821,1806.889,1808,12.534
1,7800,1828,1921,1880.778,1909,40.926
1,7900,1865,1880,1872.000,1872,5.244
1,8000,1905,2307,1980.444,1913,140.480
1,8100,1950,2037,1988.000,1967,38.688
1,8200,1970,2002,1993.111,1997,9.571
1,8300,2022,2357,2107.222,2033,130.222
1,8400,2050,2925,2240.000,2109,282.936
1,8500,2090,2907,2250.222,2138,258.692
1,8600,2139,2261,2180.000,2143,51.747
1,8700,2175,2203,2186.111,2185,8.880
1,8800,2213,3145,2340.000,2222,305.805
1,8900,2309,2681,2425.444,2373,136.775
1,9000,2303,2467,2377.556,2393,57.613
1,9100,2372,2437,2401.889,2400,17.446
1,9200,2405,2789,2472.444,2436,119.265
1,9300,2469,2488,2478.556,2477,6.187
1,9400,2480,2607,2521.222,2511,38.600
1,9500,2530,2578,2559.111,2561,15.301
1,9600,2554,2723,2588.333,2576,52.096
1,9700,2628,2945,2677.111,2645,100.815
1,9800,2674,2819,2724.000,2695,55.211
1,9900,2711,3852,2961.333,2742,426.187
1,10000,2754,2816,2787.111,2791,17.927
1,10100,2788,3415,2899.111,2828,195.783
1,10200,2845,3714,2959.000,2867,283.459
1,10300,2880,3020,2921.222,2910,41.376
1,10400,2866,3051,2949.000,2957,56.089
1,10500,2971,3074,3014.444,3003,32.141
1,10600,3010,3179,3055.556,3044,50.495
1,10700,3099,3608,3197.778,3107,189.928
1,10800,3088,3172,3136.667,3138,23.890
1,10900,3157,3311,3209.333,3202,43.915
1,11000,3198,3523,3286.222,3249,103.524
1,11100,3262,3922,3421.444,3301,218.957
1,11200,3298,3902,3426.000,3320,212.516
1,11300,3354,3703,3473.778,3393,139.874
1,11400,3400,3612,3462.333,3432,71.076
1,11500,3446,4427,3743.556,3561,369.289
1,11600,3502,3628,3538.444,3525,37.680
1,11700,3538,3892,3609.667,3554,112.675
1,11800,3597,3671,3629.778,3631,24.818
1,11900,3674,4530,3888.667,3713,319.438
1,12000,3699,4067,3766.444,3722,117.315
1,12100,3756,4100,3872.000,3860,118.901
1,12200,3805,4149,3920.111,3858,124.737
1,12300,3854,4360,3975.778,3936,153.506
1,12400,3902,4197,3978.111,3926,94.748
1,12500,3977,4262,4037.222,4024,90.471
1,12600,4002,4350,4101.111,4072,104.812
1,12700,4095,4349,4138.778,4109,79.762
1,12800,4157,4206,4184.889,4183,14.313
1,12900,3686,3743,3709.889,3706,20.344
1,13000,3241,3685,3421.444,3331,178.569
1,13100,2985,3284,3042.444,3017,92.538
1,13200,3003,3362,3085.778,3063,106.340
1,13300,3061,3390,3155.000,3106,121.814
1,13400,3079,4022,3263.000,3140,297.606
1,13500,3123,3488,3224.889,3207,110.572
1,13600,3154,3733,3257.667,3185,183.647
1,13700,3193,3372,3266.222,3269,49.038
1,13800,3247,3830,3373.111,3277,192.134
1,13900,3305,3872,3505.222,3552,196.271
1,14000,3312,4436,3580.222,3343,442.172
1,14100,3339,3697,3437.667,3381,122.540
1,14200,3355,3481,3402.889,3398,40.858
1,14300,3371,3879,3460.556,3419,160.095
1,14400,3428,3726,3506.667,3489,89.168
1,14500,3409,3845,3572.111,3526,145.307
1,14600,3421,4438,3632.000,3487,324.912
1,14700,3525,4107,3664.444,3587,178.560
1,14800,3585,3776,3652.778,3632,60.154
1,14900,3630,4180,3764.000,3682,185.108
1,15000,3671,4254,3770.111,3701,184.735
1,15100,3631,3901,3712.222,3662,101.970
1,15200,3624,4488,3845.778,3684,348.085
1,15300,3720,4003,3814.000,3813,83.639
1,15400,3727,4034,3798.333,3761,94.855
1,15500,3779,4187,3921.667,3898,109.119
1,15600,3918,4662,4016.556,3928,242.604
1,15700,3945,4861,4081.000,3999,293.832
1,15800,3981,4667,4089.111,4016,217.838
1,15900,4032,4599,4125.889,4075,178.488
1,16000,4080,4152,4113.667,4122,25.500
1,16100,4092,4188,4135.444,4147,30.505
1,16200,4152,4616,4343.222,4311,150.044
1,16300,4155,4297,4217.889,4224,43.311
1,16400,4209,4322,4255.778,4258,38.281
1,16500,4248,4721,4360.778,4298,149.480
1,16600,4191,4620,4360.111,4341,150.872
1,16700,4239,4396,4291.111,4270,54.117
1,16800,4382,4807,4546.444,4452,167.584
1,16900,4340,4842,4548.111,4490,194.466
1,17000,4311,4486,4401.667,4409,59.233
1,17100,4374,4791,4486.444,4439,133.683
1,17200,4544,4624,4585.111,4590,27.365
1,17300,4599,5209,4737.333,4644,211.704
1,17400,4609,4974,4721.111,4667,126.561
1,17500,4668,4988,4783.000,4715,117.218
1,17600,4706,5037,4782.111,4761,101.581
1,17700,4762,5577,4899.889,4818,257.440
1,17800,4775,4879,4826.556,4835,38.135
1,17900,4740,5266,4921.444,4875,181.944
1,18000,4755,5970,4968.111,4812,387.948
1,18100,4778,5137,4858.667,4808,114.093
1,18200,4909,5587,5040.889,4962,211.477
1,18300,4988,5133,5046.556,5046,40.007
1,18400,5058,6420,5377.444,5137,441.836
1,18500,4954,5369,5036.667,5002,126.386
1,18600,4987,5484,5113.222,5050,167.162
1,18700,5047,5257,5105.889,5097,65.604
1,18800,5080,5745,5249.444,5135,263.263
1,18900,5125,5228,5167.000,5167,29.631
1,19000,5167,5593,5282.556,5218,148.041
1,19100,5217,5325,5268.444,5282,41.821
